Date,Year,Month,Day,Dens,DensSE,Veg,VegSE,Rain,Max,Min,Wind,Gusts,Chill,Warn.18,Warns.18
2011-10-19,2011,10,19,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,21.44,13.95,0.61015,0.9944499999999998,866.3155930771732,0,7
2011-10-20,2011,10,20,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,21.33,15.74,0.9346699999999999,1.3018900000000002,850.6523426050965,0,7
2011-10-21,2011,10,21,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,1.2,15.3,11.6,0.59307,1.0072599999999998,921.2290842505304,0,7
2011-10-22,2011,10,22,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,14.6,11.47,-0.034619999999999984,0.40519000000000016,871.0989815983869,0,7
2011-10-23,2011,10,23,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,21.62,12.15,-0.36341,0.4478899999999999,864.6243399603634,0,7
2011-10-24,2011,10,24,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,2,17.52,10.17,1.0072599999999998,1.64776,980.8514301027019,0,7
2011-10-25,2011,10,25,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,10.2,13.88,10.33,0.57599,1.4214499999999997,1077.8370187620806,1,7
2011-10-26,2011,10,26,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,15.12,10.77,0.8962399999999999,1.62641,938.550466223496,0,7
2011-10-27,2011,10,27,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,18.89,13.49,0.83646,1.6776499999999999,897.611224475035,0,7
2011-10-28,2011,10,28,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0.6,21.23,14.58,0.4478899999999999,0.81084,859.2851380587318,0,7
2011-10-29,2011,10,29,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,14.6,16.72,11.69,0.58453,1.2762699999999998,1096.2692256704552,1,7
2011-10-30,2011,10,30,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,1.4,13.7,10.97,1.2293000000000003,2.2284800000000002,977.7580404037074,0,7
2011-10-31,2011,10,31,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0.4,13.99,11.76,1.59652,2.08757,944.530076587062,0,7
2011-11-01,2011,11,1,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,2.4,14.8,12.54,1.8783400000000001,2.6085100000000003,978.0300421957546,0,5
2011-11-02,2011,11,2,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,4.2,14.06,12.03,1.7844000000000002,1.99363,995.3178808400203,0,5
2011-11-03,2011,11,3,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,1.2,14.04,11.63,1.46842,2.02779,957.7560373245927,0,5
2011-11-04,2011,11,4,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0.2,15.56,12.44,0.40945999999999994,1.13536,897.8175139704565,0,5
2011-11-05,2011,11,5,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,22.86,12.18,0.08494000000000013,0.63577,875.2592197241765,0,5
2011-11-06,2011,11,6,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,21.98,14.48,0.9133200000000001,1.62641,880.4761511468907,0,5
2011-11-07,2011,11,7,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,0,18.61,13.78,0.4735099999999999,1.55382,889.0938958687861,0,5
2011-11-08,2011,11,8,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,9,19.72,15.2,0.3155199999999998,1.52393,992.4377796124825,0,5
2011-11-09,2011,11,9,6.596,0.8437936345481268,2.527917416080657,2.640963471544099,NA,21.98,15.15,0.78522,1.3317799999999997,NA,NA,5
2011-11-10,2011,11,10,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,27.6,16.27,12.98,2.10892,2.52311,1209.5994130500055,1,5
2011-11-11,2011,11,11,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,18.12,13.32,0.35395,1.55382,896.2534379015719,0,5
2011-11-12,2011,11,12,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,16.58,12.3,0.6699299999999999,1.2805399999999998,902.261305469907,0,5
2011-11-13,2011,11,13,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,19.65,12.22,0.41373000000000015,1.07131,895.1616661762307,0,5
2011-11-14,2011,11,14,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,2,17.42,14.12,1.3018900000000002,2.3053399999999997,937.7463166205149,0,5
2011-11-15,2011,11,15,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,NA,19.12,12.55,0.59307,1.7972100000000002,NA,NA,5
2011-11-16,2011,11,16,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,NA,15.76,11.76,0.57599,1.3403200000000002,NA,NA,5
2011-11-17,2011,11,17,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,4,18.16,12.03,0.5460999999999998,1.6648399999999999,981.9297928975839,0,5
2011-11-18,2011,11,18,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,24.44,15.64,0.6870099999999999,1.56236,860.4027710092685,0,5
2011-11-19,2011,11,19,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,32.4,18.95,13.76,0.6485799999999999,1.5282,1192.1908921225656,1,5
2011-11-20,2011,11,20,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,16.8,16.91,13.37,1.94239,3.4582399999999995,1150.6225717196105,1,5
2011-11-21,2011,11,21,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0.6,16.01,13.58,1.2805399999999998,2.2071300000000003,921.7035650818243,0,5
2011-11-22,2011,11,22,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,16.27,13.27,1.2549199999999998,1.6989999999999998,901.7493525961349,0,5
2011-11-23,2011,11,23,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,15.34,12.95,0.7382500000000001,1.2421099999999998,890.9413880949974,0,5
2011-11-24,2011,11,24,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,17.33,12.58,1.1951399999999999,1.7374299999999998,913.8565030207275,0,5
2011-11-25,2011,11,25,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,17.93,14.52,1.2335699999999998,1.4940399999999996,875.6637661849395,0,5
2011-11-26,2011,11,26,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,7,19.98,15.69,0.79376,1.59652,962.7306364440357,0,5
2011-11-27,2011,11,27,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,12.4,16.49,14.42,1.7459700000000002,2.7793099999999997,1075.9398129870374,1,5
2011-11-28,2011,11,28,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,19.15,14.57,0.39665000000000017,1.57517,877.4709689927995,0,5
2011-11-29,2011,11,29,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,0,24.39,15.92,0.86635,1.60506,857.3082697483476,0,5
2011-11-30,2011,11,30,6.596,0.8437936345481268,2.044858347055595,2.953736957062296,4.6,18.8,12.58,2.3395,3.3216000000000006,1026.9831652504568,1,5
2011-12-01,2011,12,1,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,12.2,14.88,12.95,1.6605699999999999,2.23702,1084.3136616635586,1,3
2011-12-02,2011,12,2,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,16.73,13.42,-0.09867000000000004,0.40945999999999994,844.711706948526,0,3
2011-12-03,2011,12,3,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,15.59,12.51,1.4428,2.37793,934.0452849348596,0,3
2011-12-04,2011,12,4,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,13.67,11.94,1.2079499999999999,2.31388,941.6202586109736,0,3
2011-12-05,2011,12,5,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,14.65,11.59,1.16952,1.8142899999999997,932.0247466433375,0,3
2011-12-06,2011,12,6,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,16.84,13.23,1.44707,1.6520299999999999,900.8732858151362,0,3
2011-12-07,2011,12,7,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.83,13.65,1.0499600000000002,1.42572,886.8297632993847,0,3
2011-12-08,2011,12,8,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.5,15.37,0.7681399999999998,1.1737899999999999,851.8930537767174,0,3
2011-12-09,2011,12,9,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,23.25,16.87,0.5375599999999998,1.2549199999999998,831.9450036146,0,3
2011-12-10,2011,12,10,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.99,16.65,0.55037,1.3104299999999998,837.0570154092738,0,3
2011-12-11,2011,12,11,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,16.4,17.84,13.48,1.8185600000000002,2.33096,1117.8912573295142,1,3
2011-12-12,2011,12,12,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,15.48,13.55,1.10974,1.45988,889.5358638041326,0,3
2011-12-13,2011,12,13,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,15.44,13.77,1.4000999999999997,2.1174600000000003,906.2135694117515,0,3
2011-12-14,2011,12,14,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,16.6,13.67,0.20023000000000013,0.7211699999999999,858.376662590867,0,3
2011-12-15,2011,12,15,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.39,12.97,0.55464,0.86635,875.2437851447244,0,3
2011-12-16,2011,12,16,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.51,14.94,1.54528,2.16443,888.4936579852629,0,3
2011-12-17,2011,12,17,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.91,15.67,2.0406,2.39074,882.2801782071776,0,3
2011-12-18,2011,12,18,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,19.69,16.13,1.56236,2.3608499999999997,873.9758179143448,0,3
2011-12-19,2011,12,19,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,4.2,19,16.08,1.2506500000000003,2.28399,937.5710900672564,0,3
2011-12-20,2011,12,20,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0.4,17.58,14.91,1.02007,1.8740700000000001,887.664646127439,0,3
2011-12-21,2011,12,21,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0.2,17.41,15.23,1.2634600000000002,1.60079,871.2923611697145,0,3
2011-12-22,2011,12,22,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,1.2,18.65,14.64,1.0456899999999998,1.3445899999999997,888.4624055079387,0,3
2011-12-23,2011,12,23,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.78,16.33,0.82365,1.0072599999999998,831.5818768162715,0,3
2011-12-24,2011,12,24,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.49,16.94,0.32833,0.59307,805.8541107461078,0,3
2011-12-25,2011,12,25,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,24,22.09,17.62,0.58453,1.3702100000000002,1082.007864195197,1,3
2011-12-26,2011,12,26,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,4.8,18.22,15.33,1.58371,2.18578,955.7272598337594,0,3
2011-12-27,2011,12,27,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0.4,17.05,14.99,1.2634600000000002,1.64776,879.7745292258352,0,3
2011-12-28,2011,12,28,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,17.86,15.3,1.0627699999999998,1.55382,865.4362787169725,0,3
2011-12-29,2011,12,29,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.62,15.58,0.6955499999999999,1.13109,847.2251323524664,0,3
2011-12-30,2011,12,30,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.5,16.33,0.97736999999999985,1.6520299999999999,852.2514260457331,0,3
2011-12-31,2011,12,31,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,24.04,17.28,0.18741999999999992,1.4086400000000001,830.4170226348549,0,3
2012-01-01,2012,1,1,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,22.71,16.66,0.34541,0.83646,820.2516567433096,0,4
2012-01-02,2012,1,2,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,30.03,17.87,0.53329,1.02434,809.353879055697,0,4
2012-01-03,2012,1,3,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,25.09,20.24,0.15752999999999995,0.57172,758.5089898339899,0,4
2012-01-04,2012,1,4,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,1,20.69,15.87,1.8698000000000001,3.12945,912.0394031244549,0,4
2012-01-05,2012,1,5,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,16.73,14.97,1.13536,1.60079,872.0234715517681,0,4
2012-01-06,2012,1,6,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,1.2,17.8,15.38,0.53329,1.1994099999999999,872.2300832626181,0,4
2012-01-07,2012,1,7,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,23.91,15.71,0.5034000000000001,1.0499600000000002,842.3500448726099,0,4
2012-01-08,2012,1,8,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,6.2,19.98,16.22,1.4214499999999997,2.7664999999999997,973.6492108074833,0,4
2012-01-09,2012,1,9,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,9.2,18.29,16.48,2.6512100000000003,2.82201,1007.3627147617356,1,4
2012-01-10,2012,1,10,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,2,16.37,13.19,2.49322,2.8091999999999997,966.1139570567071,0,4
2012-01-11,2012,1,11,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,12.8,15.07,13.15,2.59143,3.12518,1109.7836805840716,1,4
2012-01-12,2012,1,12,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,2.4,16.92,14.61,1.98936,2.2882599999999997,935.3881120225535,0,4
2012-01-13,2012,1,13,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,3,17.57,14.97,1.94666,2.24129,937.282260666508,0,4
2012-01-14,2012,1,14,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,16.44,15.04,1.0627699999999998,1.5709,870.0116348784547,0,4
2012-01-15,2012,1,15,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.88,15.31,0.2044999999999999,0.9901799999999998,846.0352663470815,0,4
2012-01-16,2012,1,16,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,25.57,16.69,0.58453,1.1994099999999999,832.8654973982234,0,4
2012-01-17,2012,1,17,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,26.76,20.63,0.7595999999999998,1.13536,771.6110438749048,0,4
2012-01-18,2012,1,18,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.54,16.02,0.8791599999999999,1.92958,864.8284124880759,0,4
2012-01-19,2012,1,19,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.69,14.91,0.4265399999999999,1.02007,853.1086348578438,0,4
2012-01-20,2012,1,20,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,19.01,15.34,-0.03888999999999998,0.40519000000000016,818.1833468705299,0,4
2012-01-21,2012,1,21,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.15,17.05,1.12682,2.1687,854.28673201736,0,4
2012-01-22,2012,1,22,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.11,17.76,2.23702,2.5957,852.2848935040731,0,4
2012-01-23,2012,1,23,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,22,17.58,1.4940399999999996,2.42917,851.6383911198059,0,4
2012-01-24,2012,1,24,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,23.45,16.87,0.05078000000000005,0.6827400000000001,810.867813918494,0,4
2012-01-25,2012,1,25,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.28,17.91,0.34541,1.2506500000000003,816.0347530093602,0,4
2012-01-26,2012,1,26,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,19.15,16.98,1.0328800000000002,1.46415,836.6834944088996,0,4
2012-01-27,2012,1,27,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.12,17.92,1.53674,1.8698000000000001,832.9322266907122,0,4
2012-01-28,2012,1,28,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,23.17,17.87,0.5162100000000001,1.09693,811.7719583030064,0,4
2012-01-29,2012,1,29,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,26.64,18.84,0.35822,0.6315,780.699156443681,0,4
2012-01-30,2012,1,30,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,7.4,23.44,16.13,1.64776,3.4710500000000004,1005.2378465320506,1,4
2012-01-31,2012,1,31,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,14,16.14,14.67,1.45134,3.5564499999999994,1104.6786226082784,1,4
2012-02-01,2012,2,1,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18,14.51,0.8962399999999999,1.1780599999999999,864.9990155387882,0,1
2012-02-02,2012,2,2,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,19.36,16.15,1.0286099999999998,1.51539,851.0598558792616,0,1
2012-02-03,2012,2,3,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.8,16.82,0.77241,1.09693,827.4660638709304,0,1
2012-02-04,2012,2,4,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,22.68,17.85,1.1054700000000002,1.55809,825.8650393533351,0,1
2012-02-05,2012,2,5,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,27.03,16.16,1.6989999999999998,3.72725,902.6077062736533,0,1
2012-02-06,2012,2,6,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,5.2,17.98,15.37,1.8313699999999997,3.16788,983.5656455113822,0,1
2012-02-07,2012,2,7,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0.6,17.41,15.73,1.3488599999999997,1.58371,869.5539824366521,0,1
2012-02-08,2012,2,8,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.15,16.31,0.7467900000000001,0.9261300000000001,828.8474977408382,0,1
2012-02-09,2012,2,9,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.33,15.95,1.58371,2.2968,875.374572190623,0,1
2012-02-10,2012,2,10,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,18.73,17.03,2.24129,2.59143,864.3774526790974,0,1
2012-02-11,2012,2,11,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,17.78,16.79,1.3659399999999997,1.6605699999999999,845.2752931524765,0,1
2012-02-12,2012,2,12,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,4,18.98,16.55,0.86635,1.2207599999999998,897.4881539178507,0,1
2012-02-13,2012,2,13,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,1,19.94,16.93,0.37102999999999997,0.55037,820.3652783531815,0,1
2012-02-14,2012,2,14,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,21.02,17.14,1.1908699999999999,1.8612599999999997,845.1430685993104,0,1
2012-02-15,2012,2,15,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,25.34,18.61,0.83219,1.63068,815.9383208130744,0,1
2012-02-16,2012,2,16,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,22.48,17.23,0.7297099999999999,0.9218599999999999,815.1820779821776,0,1
2012-02-17,2012,2,17,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,19.75,17.37,0.57172,0.83219,809.767687340328,0,1
2012-02-18,2012,2,18,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.8,17.2,1.1994099999999999,1.93385,846.0496827354733,0,1
2012-02-19,2012,2,19,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,23.44,18.06,0.38383999999999996,1.7545099999999998,827.7879282435276,0,1
2012-02-20,2012,2,20,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.94,17.69,0.33687,0.7297099999999999,801.1064458470364,0,1
2012-02-21,2012,2,21,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.04,17.1,0.7595999999999998,0.9645600000000001,818.6507098447512,0,1
2012-02-22,2012,2,22,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0.8,20.68,16.1,0.1959599999999999,0.48204999999999987,825.2348028345377,0,1
2012-02-23,2012,2,23,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,20.63,16.48,0.6998200000000001,1.6904600000000003,850.9824989377059,0,1
2012-02-24,2012,2,24,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,24.86,16.54,0.11482999999999999,1.0158,828.7802837384396,0,1
2012-02-25,2012,2,25,4.754,0.4105038987552869,2.044858347055595,2.953736957062296,0,31.29,20.83,0.5162100000000001,0.9432100000000001,763.0039076374214,0,1
2012-02-26,2012,2,26,4.754,0.4105038987552869,1.582840210381905,1.3387796769561071,0,27.65,22.12,0.4948600000000001,0.82792,740.6299978119648,0,1
2012-02-27,2012,2,27,4.754,0.4105038987552869,1.582840210381905,1.3387796769561071,1.4,22.75,17.67,0.30698000000000003,0.7297099999999999,824.1580493450274,0,1
2012-02-28,2012,2,28,4.754,0.4105038987552869,1.582840210381905,1.3387796769561071,67,19.44,17.26,0.62296,1.2293000000000003,1214.5579796409684,1,1
2012-02-29,2012,2,29,4.754,0.4105038987552869,1.582840210381905,1.3387796769561071,5.8,18.76,16.97,1.8655299999999997,2.5658099999999995,951.3578699109559,0,1
2012-03-01,2012,3,1,4.258,0.7268143766860434,1.582840210381905,1.3387796769561071,6.2,17.6,16.85,2.18151,2.5103,957.3684806658849,0,3
